"","Country","Code","Year","SDG_sub","Value"
"1025","Germany","DEU",2016,"14_6_1",100
"1026","Germany","DEU",2017,"14_6_1",100
"1027","Germany","DEU",2018,"14_6_1",100
"1028","Germany","DEU",2019,"14_6_1",100
"1029","Germany","DEU",2020,"14_6_1",100
"1030","Germany","DEU",2000,"14_7_1",0.0397232596429031
"1031","Germany","DEU",2001,"14_7_1",0.0397232596429031
"1032","Germany","DEU",2002,"14_7_1",0.0397232596429031
"1033","Germany","DEU",2003,"14_7_1",0.0397232596429031
"1034","Germany","DEU",2004,"14_7_1",0.0397232596429031
"1035","Germany","DEU",2005,"14_7_1",0.0397232596429031
"1036","Germany","DEU",2006,"14_7_1",0.0397232596429031
"1037","Germany","DEU",2007,"14_7_1",0.0397232596429031
"1038","Germany","DEU",2008,"14_7_1",0.0397232596429031
"1039","Germany","DEU",2009,"14_7_1",0.0397232596429031
"1040","Germany","DEU",2010,"14_7_1",0.0397232596429031
"1041","Germany","DEU",2011,"14_7_1",0.0397232596429031
"1042","Germany","DEU",2012,"14_7_1",0.0394040850596678
"1043","Germany","DEU",2013,"14_7_1",0.0388806747565092
"1044","Germany","DEU",2014,"14_7_1",0.0365170697312188
"1045","Germany","DEU",2015,"14_7_1",0.0341534647059283
"1046","Germany","DEU",2016,"14_7_1",0.0352018079886636
"1047","Germany","DEU",2017,"14_7_1",0.0380740605711911
"1048","Germany","DEU",2018,"14_7_1",0.0380740605711911
"1049","Germany","DEU",2019,"14_7_1",0.0380740605711911
"1050","Germany","DEU",2020,"14_7_1",0.0380740605711911
"1051","Germany","DEU",2000,"14_a_1",3.81360781400262
"1052","Germany","DEU",2001,"14_a_1",3.81360781400262
"1053","Germany","DEU",2002,"14_a_1",3.81360781400262
"1054","Germany","DEU",2003,"14_a_1",3.81360781400262
"1055","Germany","DEU",2004,"14_a_1",3.81360781400262
"1056","Germany","DEU",2005,"14_a_1",3.81360781400262
"1057","Germany","DEU",2006,"14_a_1",3.81360781400262
"1058","Germany","DEU",2007,"14_a_1",3.81360781400262
"1059","Germany","DEU",2008,"14_a_1",3.81360781400262
"1060","Germany","DEU",2009,"14_a_1",3.81360781400262
"1061","Germany","DEU",2010,"14_a_1",3.81360781400262
"1062","Germany","DEU",2011,"14_a_1",3.81360781400262
"1063","Germany","DEU",2012,"14_a_1",3.81360781400262
"1064","Germany","DEU",2013,"14_a_1",3.81360781400262
"1065","Germany","DEU",2014,"14_a_1",3.59112801791576
"1066","Germany","DEU",2015,"14_a_1",2.80484600476704
"1067","Germany","DEU",2016,"14_a_1",2.87033616056959
"1068","Germany","DEU",2017,"14_a_1",2.79617622854064
"1069","Germany","DEU",2018,"14_a_1",2.79617622854064
"1070","Germany","DEU",2019,"14_a_1",2.79617622854064
"1071","Germany","DEU",2020,"14_a_1",2.79617622854064
"1072","Germany","DEU",2000,"14_b_1",75
"1073","Germany","DEU",2001,"14_b_1",75
"1074","Germany","DEU",2002,"14_b_1",75
"1075","Germany","DEU",2003,"14_b_1",75
"1076","Germany","DEU",2004,"14_b_1",75
"1077","Germany","DEU",2005,"14_b_1",75
"1078","Germany","DEU",2006,"14_b_1",75
"1079","Germany","DEU",2007,"14_b_1",75
"1080","Germany","DEU",2008,"14_b_1",75
"1081","Germany","DEU",2009,"14_b_1",75
"1082","Germany","DEU",2010,"14_b_1",75
"1083","Germany","DEU",2011,"14_b_1",75
"1084","Germany","DEU",2012,"14_b_1",75
"1085","Germany","DEU",2013,"14_b_1",75
"1086","Germany","DEU",2014,"14_b_1",75
"1087","Germany","DEU",2015,"14_b_1",75
"1088","Germany","DEU",2016,"14_b_1",75
"1089","Germany","DEU",2017,"14_b_1",75
"1090","Germany","DEU",2018,"14_b_1",75
"1091","Germany","DEU",2019,"14_b_1",81.25
"1092","Germany","DEU",2020,"14_b_1",87.5
"1093","Denmark","DNK",2000,"14_1_1",72.0351378868908
"1094","Denmark","DNK",2001,"14_1_1",73.0552453382089
"1095","Denmark","DNK",2002,"14_1_1",74.3643832340673
"1096","Denmark","DNK",2003,"14_1_1",76.0362260015055
"1097","Denmark","DNK",2004,"14_1_1",72.7718821572873
"1098","Denmark","DNK",2005,"14_1_1",73.8033241358423
"1099","Denmark","DNK",2006,"14_1_1",73.5936353819603
"1100","Denmark","DNK",2007,"14_1_1",72.7605476300504
"1101","Denmark","DNK",2008,"14_1_1",70.8393452634011
"1102","Denmark","DNK",2009,"14_1_1",73.9110021445926
"1103","Denmark","DNK",2010,"14_1_1",75.4241615307146
"1104","Denmark","DNK",2011,"14_1_1",72.9815709111693
"1105","Denmark","DNK",2012,"14_1_1",75.0274530774242
"1106","Denmark","DNK",2013,"14_1_1",74.9877822320951
"1107","Denmark","DNK",2014,"14_1_1",75.0047840229504
"1108","Denmark","DNK",2015,"14_1_1",73.1232525016302
"1109","Denmark","DNK",2016,"14_1_1",74.2312049767659
"1110","Denmark","DNK",2017,"14_1_1",77.4251515019295
"1111","Denmark","DNK",2018,"14_1_1",73.5433747173177
"1112","Denmark","DNK",2019,"14_1_1",73.1134620506887
"1113","Denmark","DNK",2020,"14_1_1",74.0060059503343
"1114","Denmark","DNK",2000,"14_2_1",0
"1115","Denmark","DNK",2001,"14_2_1",0
"1116","Denmark","DNK",2002,"14_2_1",0
"1117","Denmark","DNK",2003,"14_2_1",0
"1118","Denmark","DNK",2004,"14_2_1",0
"1119","Denmark","DNK",2005,"14_2_1",0
"1120","Denmark","DNK",2006,"14_2_1",0
"1121","Denmark","DNK",2007,"14_2_1",0
"1122","Denmark","DNK",2008,"14_2_1",0
"1123","Denmark","DNK",2009,"14_2_1",0
"1124","Denmark","DNK",2010,"14_2_1",0
"1125","Denmark","DNK",2011,"14_2_1",0
"1126","Denmark","DNK",2012,"14_2_1",0
"1127","Denmark","DNK",2013,"14_2_1",0
"1128","Denmark","DNK",2014,"14_2_1",0
"1129","Denmark","DNK",2015,"14_2_1",0
"1130","Denmark","DNK",2016,"14_2_1",0
"1131","Denmark","DNK",2017,"14_2_1",0
"1132","Denmark","DNK",2018,"14_2_1",0
"1133","Denmark","DNK",2019,"14_2_1",0
"1134","Denmark","DNK",2020,"14_2_1",100
"1135","Denmark","DNK",2000,"14_5_1",85.13597
"1136","Denmark","DNK",2001,"14_5_1",85.13603
"1137","Denmark","DNK",2002,"14_5_1",85.57228
"1138","Denmark","DNK",2003,"14_5_1",85.57228
"1139","Denmark","DNK",2004,"14_5_1",86.22575
"1140","Denmark","DNK",2005,"14_5_1",86.3891
"1141","Denmark","DNK",2006,"14_5_1",86.3891
"1142","Denmark","DNK",2007,"14_5_1",86.39907
"1143","Denmark","DNK",2008,"14_5_1",86.39907
"1144","Denmark","DNK",2009,"14_5_1",86.81258
"1145","Denmark","DNK",2010,"14_5_1",86.81791
"1146","Denmark","DNK",2011,"14_5_1",86.81791
"1147","Denmark","DNK",2012,"14_5_1",86.81791
"1148","Denmark","DNK",2013,"14_5_1",86.81791
"1149","Denmark","DNK",2014,"14_5_1",86.85103
"1150","Denmark","DNK",2015,"14_5_1",86.85103
"1151","Denmark","DNK",2016,"14_5_1",86.85109
"1152","Denmark","DNK",2017,"14_5_1",86.85109
"1153","Denmark","DNK",2018,"14_5_1",86.85114
"1154","Denmark","DNK",2019,"14_5_1",86.85114
"1155","Denmark","DNK",2020,"14_5_1",86.85114
"1156","Denmark","DNK",2000,"14_6_1",100
"1157","Denmark","DNK",2001,"14_6_1",100
"1158","Denmark","DNK",2002,"14_6_1",100
"1159","Denmark","DNK",2003,"14_6_1",100
"1160","Denmark","DNK",2004,"14_6_1",100
"1161","Denmark","DNK",2005,"14_6_1",100
"1162","Denmark","DNK",2006,"14_6_1",100
"1163","Denmark","DNK",2007,"14_6_1",100
"1164","Denmark","DNK",2008,"14_6_1",100
"1165","Denmark","DNK",2009,"14_6_1",100
"1166","Denmark","DNK",2010,"14_6_1",100
"1167","Denmark","DNK",2011,"14_6_1",100
"1168","Denmark","DNK",2012,"14_6_1",100
"1169","Denmark","DNK",2013,"14_6_1",100
"1170","Denmark","DNK",2014,"14_6_1",100
"1171","Denmark","DNK",2015,"14_6_1",100
"1172","Denmark","DNK",2016,"14_6_1",100
"1173","Denmark","DNK",2017,"14_6_1",100
"1174","Denmark","DNK",2018,"14_6_1",100
"1175","Denmark","DNK",2019,"14_6_1",100
"1176","Denmark","DNK",2020,"14_6_1",100
"1177","Denmark","DNK",2000,"14_7_1",0.688371680464165
"1178","Denmark","DNK",2001,"14_7_1",0.688371680464165
"1179","Denmark","DNK",2002,"14_7_1",0.688371680464165
"1180","Denmark","DNK",2003,"14_7_1",0.688371680464165
"1181","Denmark","DNK",2004,"14_7_1",0.688371680464165
"1182","Denmark","DNK",2005,"14_7_1",0.688371680464165
"1183","Denmark","DNK",2006,"14_7_1",0.688371680464165
"1184","Denmark","DNK",2007,"14_7_1",0.688371680464165
"1185","Denmark","DNK",2008,"14_7_1",0.688371680464165
"1186","Denmark","DNK",2009,"14_7_1",0.688371680464165
"1187","Denmark","DNK",2010,"14_7_1",0.688371680464165
"1188","Denmark","DNK",2011,"14_7_1",0.688371680464165
"1189","Denmark","DNK",2012,"14_7_1",0.65144819921232
"1190","Denmark","DNK",2013,"14_7_1",0.638133183507863
"1191","Denmark","DNK",2014,"14_7_1",0.674511450249772
"1192","Denmark","DNK",2015,"14_7_1",0.710889716991682
"1193","Denmark","DNK",2016,"14_7_1",0.718537410972734
"1194","Denmark","DNK",2017,"14_7_1",0.719966058533502
"1195","Denmark","DNK",2018,"14_7_1",0.674161309024951
"1196","Denmark","DNK",2019,"14_7_1",0.538647819074762
"1197","Denmark","DNK",2020,"14_7_1",0.538647819074762
"1198","Denmark","DNK",2000,"14_b_1",75
"1199","Denmark","DNK",2001,"14_b_1",75
"1200","Denmark","DNK",2002,"14_b_1",75
"1201","Denmark","DNK",2003,"14_b_1",75
"1202","Denmark","DNK",2004,"14_b_1",75
"1203","Denmark","DNK",2005,"14_b_1",75
"1204","Denmark","DNK",2006,"14_b_1",75
"1205","Denmark","DNK",2007,"14_b_1",75
"1206","Denmark","DNK",2008,"14_b_1",75
"1207","Denmark","DNK",2009,"14_b_1",75
"1208","Denmark","DNK",2010,"14_b_1",75
"1209","Denmark","DNK",2011,"14_b_1",75
"1210","Denmark","DNK",2012,"14_b_1",75
"1211","Denmark","DNK",2013,"14_b_1",75
"1212","Denmark","DNK",2014,"14_b_1",75
"1213","Denmark","DNK",2015,"14_b_1",75
"1214","Denmark","DNK",2016,"14_b_1",75
"1215","Denmark","DNK",2017,"14_b_1",75
"1216","Denmark","DNK",2018,"14_b_1",75
"1217","Denmark","DNK",2019,"14_b_1",81.25
"1218","Denmark","DNK",2020,"14_b_1",87.5
"1219","Ecuador","ECU",2000,"14_1_1",63.4574844213108
"1220","Ecuador","ECU",2001,"14_1_1",64.5059281907211
"1221","Ecuador","ECU",2002,"14_1_1",64.0185435195357
"1222","Ecuador","ECU",2003,"14_1_1",65.2030016157886
"1223","Ecuador","ECU",2004,"14_1_1",64.7552877899323
"1224","Ecuador","ECU",2005,"14_1_1",66.5574776205944
"1225","Ecuador","ECU",2006,"14_1_1",64.8913021167747
"1226","Ecuador","ECU",2007,"14_1_1",64.8969693803931
"1227","Ecuador","ECU",2008,"14_1_1",67.4018998997412
"1228","Ecuador","ECU",2009,"14_1_1",66.6084829931603
"1229","Ecuador","ECU",2010,"14_1_1",66.4327978209889
"1230","Ecuador","ECU",2011,"14_1_1",64.8686330623009
"1231","Ecuador","ECU",2012,"14_1_1",65.5827082782237
"1232","Ecuador","ECU",2013,"14_1_1",64.6362752539451
"1233","Ecuador","ECU",2014,"14_1_1",65.8037315593426
"1234","Ecuador","ECU",2015,"14_1_1",65.4296921605259
"1235","Ecuador","ECU",2016,"14_1_1",64.8686330623009
"1236","Ecuador","ECU",2017,"14_1_1",66.6161405751177
"1237","Ecuador","ECU",2018,"14_1_1",66.3125467057582
"1238","Ecuador","ECU",2019,"14_1_1",67.71802808313
"1239","Ecuador","ECU",2020,"14_1_1",67.71802808313
"1240","Ecuador","ECU",2000,"14_2_1",0
"1241","Ecuador","ECU",2001,"14_2_1",0
"1242","Ecuador","ECU",2002,"14_2_1",0
"1243","Ecuador","ECU",2003,"14_2_1",0
"1244","Ecuador","ECU",2004,"14_2_1",0
"1245","Ecuador","ECU",2005,"14_2_1",0
"1246","Ecuador","ECU",2006,"14_2_1",0
"1247","Ecuador","ECU",2007,"14_2_1",0
"1248","Ecuador","ECU",2008,"14_2_1",0
"1249","Ecuador","ECU",2009,"14_2_1",0
"1250","Ecuador","ECU",2010,"14_2_1",0
"1251","Ecuador","ECU",2011,"14_2_1",0
"1252","Ecuador","ECU",2012,"14_2_1",0
"1253","Ecuador","ECU",2013,"14_2_1",0
"1254","Ecuador","ECU",2014,"14_2_1",0
"1255","Ecuador","ECU",2015,"14_2_1",0
"1256","Ecuador","ECU",2016,"14_2_1",0
"1257","Ecuador","ECU",2017,"14_2_1",0
"1258","Ecuador","ECU",2018,"14_2_1",0
"1259","Ecuador","ECU",2019,"14_2_1",0
"1260","Ecuador","ECU",2020,"14_2_1",0
"1261","Ecuador","ECU",2000,"14_5_1",50.6985
"1262","Ecuador","ECU",2001,"14_5_1",51.75829
"1263","Ecuador","ECU",2002,"14_5_1",55.59822
"1264","Ecuador","ECU",2003,"14_5_1",55.59822
"1265","Ecuador","ECU",2004,"14_5_1",58.26384
"1266","Ecuador","ECU",2005,"14_5_1",58.26384
"1267","Ecuador","ECU",2006,"14_5_1",58.26384
"1268","Ecuador","ECU",2007,"14_5_1",58.26384
"1269","Ecuador","ECU",2008,"14_5_1",58.26437
"1270","Ecuador","ECU",2009,"14_5_1",58.26437
"1271","Ecuador","ECU",2010,"14_5_1",62.03116
"1272","Ecuador","ECU",2011,"14_5_1",62.03116
"1273","Ecuador","ECU",2012,"14_5_1",67.14021
"1274","Ecuador","ECU",2013,"14_5_1",67.14021
"1275","Ecuador","ECU",2014,"14_5_1",67.14021
"1276","Ecuador","ECU",2015,"14_5_1",67.14355
"1277","Ecuador","ECU",2016,"14_5_1",67.30362
"1278","Ecuador","ECU",2017,"14_5_1",67.50187
"1279","Ecuador","ECU",2018,"14_5_1",67.50187
"1280","Ecuador","ECU",2019,"14_5_1",67.50187
"1281","Ecuador","ECU",2020,"14_5_1",67.50187
"1282","Ecuador","ECU",2000,"14_6_1",75
"1283","Ecuador","ECU",2001,"14_6_1",75
"1284","Ecuador","ECU",2002,"14_6_1",75
"1285","Ecuador","ECU",2003,"14_6_1",75
"1286","Ecuador","ECU",2004,"14_6_1",75
"1287","Ecuador","ECU",2005,"14_6_1",75
"1288","Ecuador","ECU",2006,"14_6_1",75
"1289","Ecuador","ECU",2007,"14_6_1",75
"1290","Ecuador","ECU",2008,"14_6_1",75
"1291","Ecuador","ECU",2009,"14_6_1",75
"1292","Ecuador","ECU",2010,"14_6_1",75
"1293","Ecuador","ECU",2011,"14_6_1",75
"1294","Ecuador","ECU",2012,"14_6_1",75
"1295","Ecuador","ECU",2013,"14_6_1",75
"1296","Ecuador","ECU",2014,"14_6_1",75
"1297","Ecuador","ECU",2015,"14_6_1",75
"1298","Ecuador","ECU",2016,"14_6_1",75
"1299","Ecuador","ECU",2017,"14_6_1",75
"1300","Ecuador","ECU",2018,"14_6_1",75
"1301","Ecuador","ECU",2019,"14_6_1",87.5
"1302","Ecuador","ECU",2020,"14_6_1",100
"1303","Ecuador","ECU",2000,"14_7_1",3.90652438362758
"1304","Ecuador","ECU",2001,"14_7_1",3.90652438362758
"1305","Ecuador","ECU",2002,"14_7_1",3.90652438362758
"1306","Ecuador","ECU",2003,"14_7_1",3.90652438362758
"1307","Ecuador","ECU",2004,"14_7_1",3.90652438362758
"1308","Ecuador","ECU",2005,"14_7_1",3.90652438362758
"1309","Ecuador","ECU",2006,"14_7_1",3.90652438362758
"1310","Ecuador","ECU",2007,"14_7_1",3.90652438362758
"1311","Ecuador","ECU",2008,"14_7_1",3.90652438362758
"1312","Ecuador","ECU",2009,"14_7_1",3.90652438362758
"1313","Ecuador","ECU",2010,"14_7_1",3.90652438362758
"1314","Ecuador","ECU",2011,"14_7_1",3.90652438362758
"1315","Ecuador","ECU",2012,"14_7_1",3.80694500885498
"1316","Ecuador","ECU",2013,"14_7_1",3.64679482061075
"1317","Ecuador","ECU",2014,"14_7_1",2.90633932591967
"1318","Ecuador","ECU",2015,"14_7_1",2.16588383122858
"1319","Ecuador","ECU",2016,"14_7_1",2.45859990596724
"1320","Ecuador","ECU",2017,"14_7_1",2.7513159807059
"1321","Ecuador","ECU",2018,"14_7_1",2.50671930963599
"1322","Ecuador","ECU",2019,"14_7_1",1.70280400105311
"1323","Ecuador","ECU",2020,"14_7_1",1.70280400105311
"1324","Ecuador","ECU",2000,"14_a_1",35.2951658661573
"1325","Ecuador","ECU",2001,"14_a_1",35.2951658661573
"1326","Ecuador","ECU",2002,"14_a_1",35.2951658661573
"1327","Ecuador","ECU",2003,"14_a_1",35.2951658661573
"1328","Ecuador","ECU",2004,"14_a_1",35.2951658661573
"1329","Ecuador","ECU",2005,"14_a_1",35.2951658661573
"1330","Ecuador","ECU",2006,"14_a_1",35.2951658661573
"1331","Ecuador","ECU",2007,"14_a_1",35.2951658661573
"1332","Ecuador","ECU",2008,"14_a_1",35.2951658661573
"1333","Ecuador","ECU",2009,"14_a_1",35.2951658661573
"1334","Ecuador","ECU",2010,"14_a_1",35.2951658661573
"1335","Ecuador","ECU",2011,"14_a_1",35.2951658661573
"1336","Ecuador","ECU",2012,"14_a_1",35.2951658661573
"1337","Ecuador","ECU",2013,"14_a_1",35.2951658661573
"1338","Ecuador","ECU",2014,"14_a_1",33.2621700316514
"1339","Ecuador","ECU",2015,"14_a_1",33.2621700316514
"1340","Ecuador","ECU",2016,"14_a_1",33.2621700316514
"1341","Ecuador","ECU",2017,"14_a_1",33.2621700316514
"1342","Ecuador","ECU",2018,"14_a_1",33.2621700316514
"1343","Ecuador","ECU",2019,"14_a_1",33.2621700316514
"1344","Ecuador","ECU",2020,"14_a_1",33.2621700316514
"1345","Ecuador","ECU",2020,"14_b_1",100
"1346","Spain","ESP",2000,"14_1_1",66.1848900140126
"1347","Spain","ESP",2001,"14_1_1",66.8366253301325
"1348","Spain","ESP",2002,"14_1_1",66.6722746851979
"1349","Spain","ESP",2003,"14_1_1",66.400246031513
"1350","Spain","ESP",2004,"14_1_1",65.2554587805893
"1351","Spain","ESP",2005,"14_1_1",65.3971403710501
"1352","Spain","ESP",2006,"14_1_1",65.3574695257211
"1353","Spain","ESP",2007,"14_1_1",66.020539369078
"1354","Spain","ESP",2008,"14_1_1",66.3889115042762
"1355","Spain","ESP",2009,"14_1_1",65.7825142971037
"1356","Spain","ESP",2010,"14_1_1",65.57849280684
"1357","Spain","ESP",2011,"14_1_1",66.1905572776309
"1358","Spain","ESP",2012,"14_1_1",64.9607610724307
"1359","Spain","ESP",2013,"14_1_1",64.807744954733
"1360","Spain","ESP",2014,"14_1_1",65.368804052958
"1361","Spain","ESP",2015,"14_1_1",63.6062850676249
"1362","Spain","ESP",2016,"14_1_1",62.1596965460914
"1363","Spain","ESP",2017,"14_1_1",64.9173045135222
"1364","Spain","ESP",2018,"14_1_1",66.3136373261022
"1365","Spain","ESP",2019,"14_1_1",67.5878227654291
"1366","Spain","ESP",2020,"14_1_1",73.9038808907994
"1367","Spain","ESP",2000,"14_2_1",0
"1368","Spain","ESP",2001,"14_2_1",0
"1369","Spain","ESP",2002,"14_2_1",0
"1370","Spain","ESP",2003,"14_2_1",0
"1371","Spain","ESP",2004,"14_2_1",0
"1372","Spain","ESP",2005,"14_2_1",0
"1373","Spain","ESP",2006,"14_2_1",0
"1374","Spain","ESP",2007,"14_2_1",0
"1375","Spain","ESP",2008,"14_2_1",0
"1376","Spain","ESP",2009,"14_2_1",0
"1377","Spain","ESP",2010,"14_2_1",0
"1378","Spain","ESP",2011,"14_2_1",0
"1379","Spain","ESP",2012,"14_2_1",0
"1380","Spain","ESP",2013,"14_2_1",0
"1381","Spain","ESP",2014,"14_2_1",0
"1382","Spain","ESP",2015,"14_2_1",0
"1383","Spain","ESP",2016,"14_2_1",0
"1384","Spain","ESP",2017,"14_2_1",0
"1385","Spain","ESP",2018,"14_2_1",0
"1386","Spain","ESP",2019,"14_2_1",0
"1387","Spain","ESP",2020,"14_2_1",0
"1388","Spain","ESP",2000,"14_5_1",52.09491
"1389","Spain","ESP",2001,"14_5_1",53.54756
"1390","Spain","ESP",2002,"14_5_1",53.70634
"1391","Spain","ESP",2003,"14_5_1",55.26883
"1392","Spain","ESP",2004,"14_5_1",56.20477
"1393","Spain","ESP",2005,"14_5_1",56.34287
"1394","Spain","ESP",2006,"14_5_1",58.14041
"1395","Spain","ESP",2007,"14_5_1",58.56068
"1396","Spain","ESP",2008,"14_5_1",58.62135
"1397","Spain","ESP",2009,"14_5_1",58.63029
"1398","Spain","ESP",2010,"14_5_1",58.6472
"1399","Spain","ESP",2011,"14_5_1",58.85285
"1400","Spain","ESP",2012,"14_5_1",58.88714
"1401","Spain","ESP",2013,"14_5_1",58.88799
"1402","Spain","ESP",2014,"14_5_1",84.12094
"1403","Spain","ESP",2015,"14_5_1",84.12451
"1404","Spain","ESP",2016,"14_5_1",84.12451
"1405","Spain","ESP",2017,"14_5_1",84.12451
"1406","Spain","ESP",2018,"14_5_1",84.12451
"1407","Spain","ESP",2019,"14_5_1",84.12451
"1408","Spain","ESP",2020,"14_5_1",84.12451
"1409","Spain","ESP",2000,"14_6_1",100
"1410","Spain","ESP",2001,"14_6_1",100
"1411","Spain","ESP",2002,"14_6_1",100
"1412","Spain","ESP",2003,"14_6_1",100
"1413","Spain","ESP",2004,"14_6_1",100
"1414","Spain","ESP",2005,"14_6_1",100
"1415","Spain","ESP",2006,"14_6_1",100
"1416","Spain","ESP",2007,"14_6_1",100
"1417","Spain","ESP",2008,"14_6_1",100
"1418","Spain","ESP",2009,"14_6_1",100
"1419","Spain","ESP",2010,"14_6_1",100
"1420","Spain","ESP",2011,"14_6_1",100
"1421","Spain","ESP",2012,"14_6_1",100
"1422","Spain","ESP",2013,"14_6_1",100
"1423","Spain","ESP",2014,"14_6_1",100
"1424","Spain","ESP",2015,"14_6_1",100
"1425","Spain","ESP",2016,"14_6_1",100
"1426","Spain","ESP",2017,"14_6_1",100
"1427","Spain","ESP",2018,"14_6_1",100
"1428","Spain","ESP",2019,"14_6_1",100
"1429","Spain","ESP",2020,"14_6_1",100
"1430","Spain","ESP",2000,"14_7_1",0.507343565553138
"1431","Spain","ESP",2001,"14_7_1",0.507343565553138
"1432","Spain","ESP",2002,"14_7_1",0.507343565553138
"1433","Spain","ESP",2003,"14_7_1",0.507343565553138
"1434","Spain","ESP",2004,"14_7_1",0.507343565553138
"1435","Spain","ESP",2005,"14_7_1",0.507343565553138
"1436","Spain","ESP",2006,"14_7_1",0.507343565553138
"1437","Spain","ESP",2007,"14_7_1",0.507343565553138
"1438","Spain","ESP",2008,"14_7_1",0.507343565553138
"1439","Spain","ESP",2009,"14_7_1",0.507343565553138
"1440","Spain","ESP",2010,"14_7_1",0.507343565553138
"1441","Spain","ESP",2011,"14_7_1",0.507343565553138
"1442","Spain","ESP",2012,"14_7_1",0.514794524539713
"1443","Spain","ESP",2013,"14_7_1",0.516346792185776
"1444","Spain","ESP",2014,"14_7_1",0.508484539606585
"1445","Spain","ESP",2015,"14_7_1",0.500622287027394
"1446","Spain","ESP",2016,"14_7_1",0.52830426986945
"1447","Spain","ESP",2017,"14_7_1",0.555986252711507
"1448","Spain","ESP",2018,"14_7_1",0.52137452438738
"1449","Spain","ESP",2019,"14_7_1",0.393526451402001
"1450","Spain","ESP",2020,"14_7_1",0.393526451402001
"1451","Spain","ESP",2000,"14_a_1",6.12216915133561
"1452","Spain","ESP",2001,"14_a_1",6.12216915133561
"1453","Spain","ESP",2002,"14_a_1",6.12216915133561
"1454","Spain","ESP",2003,"14_a_1",6.12216915133561
"1455","Spain","ESP",2004,"14_a_1",6.12216915133561
"1456","Spain","ESP",2005,"14_a_1",6.12216915133561
"1457","Spain","ESP",2006,"14_a_1",6.12216915133561
"1458","Spain","ESP",2007,"14_a_1",6.12216915133561
"1459","Spain","ESP",2008,"14_a_1",6.12216915133561
"1460","Spain","ESP",2009,"14_a_1",6.12216915133561
"1461","Spain","ESP",2010,"14_a_1",6.12216915133561
"1462","Spain","ESP",2011,"14_a_1",6.12216915133561
"1463","Spain","ESP",2012,"14_a_1",6.12216915133561
"1464","Spain","ESP",2013,"14_a_1",6.12216915133561
"1465","Spain","ESP",2014,"14_a_1",6.12216915133561
"1466","Spain","ESP",2015,"14_a_1",6.12216915133561
"1467","Spain","ESP",2016,"14_a_1",6.12216915133561
"1468","Spain","ESP",2017,"14_a_1",5.55703312254662
"1469","Spain","ESP",2018,"14_a_1",5.55703312254662
"1470","Spain","ESP",2019,"14_a_1",5.55703312254662
"1471","Spain","ESP",2020,"14_a_1",5.55703312254662
"1472","Spain","ESP",2000,"14_b_1",75
"1473","Spain","ESP",2001,"14_b_1",75
"1474","Spain","ESP",2002,"14_b_1",75
"1475","Spain","ESP",2003,"14_b_1",75
"1476","Spain","ESP",2004,"14_b_1",75
"1477","Spain","ESP",2005,"14_b_1",75
"1478","Spain","ESP",2006,"14_b_1",75
"1479","Spain","ESP",2007,"14_b_1",75
"1480","Spain","ESP",2008,"14_b_1",75
"1481","Spain","ESP",2009,"14_b_1",75
"1482","Spain","ESP",2010,"14_b_1",75
"1483","Spain","ESP",2011,"14_b_1",75
"1484","Spain","ESP",2012,"14_b_1",75
"1485","Spain","ESP",2013,"14_b_1",75
"1486","Spain","ESP",2014,"14_b_1",75
"1487","Spain","ESP",2015,"14_b_1",75
"1488","Spain","ESP",2016,"14_b_1",75
"1489","Spain","ESP",2017,"14_b_1",75
"1490","Spain","ESP",2018,"14_b_1",75
"1491","Spain","ESP",2019,"14_b_1",81.25
"1492","Spain","ESP",2020,"14_b_1",87.5
"1493","Finland","FIN",2000,"14_1_1",82.8798944548462
"1494","Finland","FIN",2001,"14_1_1",83.3162737534657
"1495","Finland","FIN",2002,"14_1_1",81.2420552691187
"1496","Finland","FIN",2003,"14_1_1",81.729439940304
"1497","Finland","FIN",2004,"14_1_1",82.3585062019503
"1498","Finland","FIN",2005,"14_1_1",81.12870999675
"1499","Finland","FIN",2006,"14_1_1",82.3018335657659
"1500","Finland","FIN",2007,"14_1_1",81.7804453128699
"1501","Finland","FIN",2008,"14_1_1",80.9020194520126
"1502","Finland","FIN",2009,"14_1_1",82.3868425200424
"1503","Finland","FIN",2010,"14_1_1",81.7521089947778
"1504","Finland","FIN",2011,"14_1_1",82.590864010306
"1505","Finland","FIN",2012,"14_1_1",80.0802662273396
"1506","Finland","FIN",2013,"14_1_1",81.7974471037253
"1507","Finland","FIN",2014,"14_1_1",79.7175613557598
"1508","Finland","FIN",2015,"14_1_1",77.7226845620709
"1509","Finland","FIN",2016,"14_1_1",81.208051687408
"1510","Finland","FIN",2017,"14_1_1",81.0777046241841
"1511","Finland","FIN",2018,"14_1_1",73.9154999476631
"1512","Finland","FIN",2019,"14_1_1",72.753710905884
"1513","Finland","FIN",2020,"14_1_1",72.753710905884
"1514","Finland","FIN",2000,"14_2_1",0
"1515","Finland","FIN",2001,"14_2_1",0
"1516","Finland","FIN",2002,"14_2_1",0
"1517","Finland","FIN",2003,"14_2_1",0
"1518","Finland","FIN",2004,"14_2_1",0
"1519","Finland","FIN",2005,"14_2_1",0
"1520","Finland","FIN",2006,"14_2_1",0
"1521","Finland","FIN",2007,"14_2_1",0
"1522","Finland","FIN",2008,"14_2_1",0
"1523","Finland","FIN",2009,"14_2_1",0
"1524","Finland","FIN",2010,"14_2_1",0
